text,label,prediction
"Secretary Goldberg and Sen. Morse will hold a joint press conference at the Roosevelt Hotel at 4:30 p.m. Sunday , Blaine Whipple , executive secretary of the Democratic Party of Oregon , reported Tuesday .",0,False
"Other speakers for the fund-raising dinner include Reps. Edith Green and Al Ullman , Labor Commissioner Norman Nilsen and Mayor Terry Schrunk , all Democrats .",0,False
Oak Grove ( special ),0,False
-- Three positions on the Oak Lodge Water district board of directors have attracted 11 candidates .,0,False
The election will be Dec. 4 from 8 a.m. to 8 p.m. .,0,False
Polls will be in the water office .,0,False
Incumbent Richard Salter seeks re-election and is opposed by Donald Huffman for the five-year term .,0,False
"Incumbent William Brod is opposed in his re-election bid by Barbara Njust , Miles C. Bubenik and Frank Lee .",0,False
Five candidates seek the place vacated by Secretary Hugh G. Stout .,0,False
"Seeking this two-year term are James Culbertson , Dwight M. Steeves , James C. Piersee , W.M. Sexton and Theodore W. Heitschmidt .",0,False
"A stronger stand on their beliefs and a firmer grasp on their future were taken Friday by delegates to the 29th general council of the Assemblies of God , in session at the Memorial Coliseum .",0,False
"The council revised , in an effort to strengthen , the denomination's 16 basic beliefs adopted in 1966 .",0,True
"The changes , unanimously adopted , were felt necessary in the face of modern trends away from the Bible .",0,False
The council agreed it should more firmly state its belief in and dependence on the Bible .,0,False
"At the adoption , the Rev. T. F. Zimmerman , general superintendent , commented , `` The Assemblies of God has been a bulwark for fundamentalism in these modern days and has , without compromise , stood for the great truths of the Bible for which men in the past have been willing to give their lives '' .",0,False
New point added,0,False
Many changes involved minor editing and clarification ; ;,0,False
"however , the first belief stood for entire revision with a new third point added to the list .",0,False
"The first of 16 beliefs of the denomination , now reads :",0,False
"`` The scriptures , both Old and New Testament , are verbally inspired of God and are the revelation of God to man , the infallible , authoritative rule of faith and conduct '' .",0,True
"The third belief , in six points , emphasizes the Diety of the Lord Jesus Christ , and :",0,False
-- emphasizes the Virgin birth,0,False
-- the sinless life of Christ,0,False
-- His miracles,0,False
-- His substitutionary work on the cross,0,False
-- His bodily resurrection from the dead,0,False
-- and His exaltation to the right hand of God .,0,False
Super again elected,0,False
Friday afternoon the Rev. T. F. Zimmerman was reelected for his second consecutive two-year term as general superintendent of Assemblies of God .,0,False
"His offices are in Springfield , Mo. .",0,False
Election came on the nominating ballot .,0,False
"Friday night the delegates heard the need for their forthcoming program , `` Breakthrough '' scheduled to fill the churches for the next two years .",0,False
